structure_id,relative_cif_path,graph_file,num_nodes,num_edges,node_feature_dim,edge_feature_dim,energy,delta_energy,lower_rotation,displacement,upper_rotation
L320_D2.4_U320,r320/t2.4/t2.4_320.cif,L320_D2.4_U320.pkl,156,3648,4,3,-936.32891,0.3108900000000858,320.0,2.4,320.0
L320_D2.4_U340,r320/t2.4/t2.4_340.cif,L320_D2.4_U340.pkl,156,3664,4,3,-936.30172,0.3380799999999908,320.0,2.4,340.0
L320_D2.4_U40,r320/t2.4/t2.4_40.cif,L320_D2.4_U40.pkl,156,3630,4,3,-936.21881,0.4209900000000743,320.0,2.4,40.0
L320_D2.4_U60,r320/t2.4/t2.4_60.cif,L320_D2.4_U60.pkl,156,3720,4,3,-936.34619,0.2936100000000579,320.0,2.4,60.0
L320_D2.4_U80,r320/t2.4/t2.4_80.cif,L320_D2.4_U80.pkl,156,3720,4,3,-936.40438,0.2354200000000901,320.0,2.4,80.0
L320_D3.6_U0,r320/t3.6/t3.6_0.cif,L320_D3.6_U0.pkl,156,3664,4,3,-936.15248,0.4873200000000679,320.0,3.6,0.0
L320_D3.6_U100,r320/t3.6/t3.6_100.cif,L320_D3.6_U100.pkl,156,3740,4,3,-936.38487,0.2549300000000585,320.0,3.6,100.0
L320_D3.6_U120,r320/t3.6/t3.6_120.cif,L320_D3.6_U120.pkl,156,3650,4,3,-936.1709,0.468900000000076,320.0,3.6,120.0
L320_D3.6_U140,r320/t3.6/t3.6_140.cif,L320_D3.6_U140.pkl,156,3762,4,3,-936.42038,0.2194200000000137,320.0,3.6,140.0
L320_D3.6_U160,r320/t3.6/t3.6_160.cif,L320_D3.6_U160.pkl,156,3662,4,3,-936.45321,0.1865900000000238,320.0,3.6,160.0
L320_D3.6_U180,r320/t3.6/t3.6_180.cif,L320_D3.6_U180.pkl,156,3682,4,3,-936.61119,0.0286100000000715,320.0,3.6,180.0
L320_D3.6_U20,r320/t3.6/t3.6_20.cif,L320_D3.6_U20.pkl,156,3654,4,3,-936.21904,0.4207600000000866,320.0,3.6,20.0
L320_D3.6_U200,r320/t3.6/t3.6_200.cif,L320_D3.6_U200.pkl,156,3782,4,3,-936.80099,-0.1611899999999195,320.0,3.6,200.0
L320_D3.6_U220,r320/t3.6/t3.6_220.cif,L320_D3.6_U220.pkl,156,3860,4,3,-936.90456,-0.2647599999999102,320.0,3.6,220.0
L320_D3.6_U240,r320/t3.6/t3.6_240.cif,L320_D3.6_U240.pkl,156,3852,4,3,-936.86141,-0.2216099999999414,320.0,3.6,240.0
L320_D3.6_U260,r320/t3.6/t3.6_260.cif,L320_D3.6_U260.pkl,156,3762,4,3,-936.36577,0.2740300000000388,320.0,3.6,260.0
L320_D3.6_U280,r320/t3.6/t3.6_280.cif,L320_D3.6_U280.pkl,156,3822,4,3,-936.61979,0.0200100000000702,320.0,3.6,280.0
L320_D3.6_U300,r320/t3.6/t3.6_300.cif,L320_D3.6_U300.pkl,156,3738,4,3,-936.55522,0.0845800000000736,320.0,3.6,300.0
L320_D3.6_U320,r320/t3.6/t3.6_320.cif,L320_D3.6_U320.pkl,156,3692,4,3,-936.5205,0.1193000000000665,320.0,3.6,320.0
L320_D3.6_U340,r320/t3.6/t3.6_340.cif,L320_D3.6_U340.pkl,156,3800,4,3,-936.61381,0.0259900000000925,320.0,3.6,340.0
L320_D3.6_U40,r320/t3.6/t3.6_40.cif,L320_D3.6_U40.pkl,156,3684,4,3,-936.31509,0.3247099999999818,320.0,3.6,40.0
L320_D3.6_U60,r320/t3.6/t3.6_60.cif,L320_D3.6_U60.pkl,156,3808,4,3,-936.4982,0.1416000000000394,320.0,3.6,60.0
L320_D3.6_U80,r320/t3.6/t3.6_80.cif,L320_D3.6_U80.pkl,156,3792,4,3,-936.49298,0.1468200000000479,320.0,3.6,80.0
L320_D4.8_U0,r320/t4.8/t4.8_0.cif,L320_D4.8_U0.pkl,156,3646,4,3,-936.11032,0.529480000000035,320.0,4.8,0.0
L320_D4.8_U100,r320/t4.8/t4.8_100.cif,L320_D4.8_U100.pkl,156,3838,4,3,-936.80932,-0.1695199999999204,320.0,4.8,100.0
L320_D4.8_U120,r320/t4.8/t4.8_120.cif,L320_D4.8_U120.pkl,156,3732,4,3,-936.88299,-0.2431899999999132,320.0,4.8,120.0
L320_D4.8_U140,r320/t4.8/t4.8_140.cif,L320_D4.8_U140.pkl,156,3800,4,3,-936.61693,0.0228700000000117,320.0,4.8,140.0
L320_D4.8_U160,r320/t4.8/t4.8_160.cif,L320_D4.8_U160.pkl,156,3730,4,3,-936.66648,-0.026679999999942,320.0,4.8,160.0
L320_D4.8_U180,r320/t4.8/t4.8_180.cif,L320_D4.8_U180.pkl,156,3726,4,3,-936.71475,-0.0749499999999443,320.0,4.8,180.0
L320_D4.8_U20,r320/t4.8/t4.8_20.cif,L320_D4.8_U20.pkl,156,3676,4,3,-936.1729,0.4669000000000096,320.0,4.8,20.0
L320_D4.8_U200,r320/t4.8/t4.8_200.cif,L320_D4.8_U200.pkl,156,3834,4,3,-936.88684,-0.2470399999999699,320.0,4.8,200.0
L320_D4.8_U220,r320/t4.8/t4.8_220.cif,L320_D4.8_U220.pkl,156,3870,4,3,-936.90014,-0.2603399999999283,320.0,4.8,220.0
L320_D4.8_U240,r320/t4.8/t4.8_240.cif,L320_D4.8_U240.pkl,156,3768,4,3,-936.55364,0.0861600000000635,320.0,4.8,240.0
L320_D4.8_U260,r320/t4.8/t4.8_260.cif,L320_D4.8_U260.pkl,156,3860,4,3,-936.80974,-0.1699399999999968,320.0,4.8,260.0
L320_D4.8_U280,r320/t4.8/t4.8_280.cif,L320_D4.8_U280.pkl,156,3758,4,3,-936.78105,-0.1412500000000136,320.0,4.8,280.0
L320_D4.8_U300,r320/t4.8/t4.8_300.cif,L320_D4.8_U300.pkl,156,3744,4,3,-936.72399,-0.0841899999999213,320.0,4.8,300.0
L320_D4.8_U320,r320/t4.8/t4.8_320.cif,L320_D4.8_U320.pkl,156,3740,4,3,-936.71375,-0.0739499999999679,320.0,4.8,320.0
L320_D4.8_U340,r320/t4.8/t4.8_340.cif,L320_D4.8_U340.pkl,156,3772,4,3,-936.78801,-0.1482099999999491,320.0,4.8,340.0
L320_D4.8_U40,r320/t4.8/t4.8_40.cif,L320_D4.8_U40.pkl,156,3744,4,3,-936.39743,0.2423700000000508,320.0,4.8,40.0
L320_D4.8_U60,r320/t4.8/t4.8_60.cif,L320_D4.8_U60.pkl,156,3924,4,3,-936.95951,-0.3197099999999864,320.0,4.8,60.0
L320_D4.8_U80,r320/t4.8/t4.8_80.cif,L320_D4.8_U80.pkl,156,3946,4,3,-936.95188,-0.3120799999999235,320.0,4.8,80.0
L320_D6_U0,r320/t6.0/t6.0_0.cif,L320_D6_U0.pkl,156,3608,4,3,-936.09437,0.5454300000000103,320.0,6.0,0.0
L320_D6_U100,r320/t6.0/t6.0_100.cif,L320_D6_U100.pkl,156,3736,4,3,-936.77247,-0.1326699999999618,320.0,6.0,100.0
L320_D6_U120,r320/t6.0/t6.0_120.cif,L320_D6_U120.pkl,156,3692,4,3,-936.79886,-0.159059999999954,320.0,6.0,120.0
L320_D6_U140,r320/t6.0/t6.0_140.cif,L320_D6_U140.pkl,156,3616,4,3,-936.21641,0.4233900000000403,320.0,6.0,140.0
L320_D6_U160,r320/t6.0/t6.0_160.cif,L320_D6_U160.pkl,156,3626,4,3,-936.44344,0.1963600000000269,320.0,6.0,160.0
L320_D6_U180,r320/t6.0/t6.0_180.cif,L320_D6_U180.pkl,156,3712,4,3,-936.66655,-0.0267499999999927,320.0,6.0,180.0
L320_D6_U20,r320/t6.0/t6.0_20.cif,L320_D6_U20.pkl,156,3632,4,3,-936.14592,0.4938799999999901,320.0,6.0,20.0
L320_D6_U200,r320/t6.0/t6.0_200.cif,L320_D6_U200.pkl,156,3802,4,3,-936.81808,-0.1782799999999724,320.0,6.0,200.0
L320_D6_U220,r320/t6.0/t6.0_220.cif,L320_D6_U220.pkl,156,3846,4,3,-936.8475,-0.2076999999999316,320.0,6.0,220.0
L320_D6_U240,r320/t6.0/t6.0_240.cif,L320_D6_U240.pkl,156,3762,4,3,-936.54538,0.0944200000000137,320.0,6.0,240.0
L320_D6_U260,r320/t6.0/t6.0_260.cif,L320_D6_U260.pkl,156,3720,4,3,-936.41897,0.2208300000000918,320.0,6.0,260.0
L320_D6_U280,r320/t6.0/t6.0_280.cif,L320_D6_U280.pkl,156,3654,4,3,-936.3149,0.3249000000000706,320.0,6.0,280.0
L320_D6_U300,r320/t6.0/t6.0_300.cif,L320_D6_U300.pkl,156,3638,4,3,-935.99886,0.6409400000000005,320.0,6.0,300.0
L320_D6_U320,r320/t6.0/t6.0_320.cif,L320_D6_U320.pkl,156,3578,4,3,-935.92834,0.7114599999999882,320.0,6.0,320.0
L320_D6_U340,r320/t6.0/t6.0_340.cif,L320_D6_U340.pkl,156,3786,4,3,-936.88061,-0.2408100000000104,320.0,6.0,340.0
L320_D6_U40,r320/t6.0/t6.0_40.cif,L320_D6_U40.pkl,156,3726,4,3,-936.41657,0.2232300000000577,320.0,6.0,40.0
L320_D6_U60,r320/t6.0/t6.0_60.cif,L320_D6_U60.pkl,156,3958,4,3,-937.18355,-0.5437499999999318,320.0,6.0,60.0
L320_D6_U80,r320/t6.0/t6.0_80.cif,L320_D6_U80.pkl,156,3882,4,3,-937.04572,-0.4059199999999237,320.0,6.0,80.0
L320_D7.2_U0,r320/t7.2/t7.2_0.cif,L320_D7.2_U0.pkl,156,3668,4,3,-936.28216,0.3576400000000603,320.0,7.2,0.0
L320_D7.2_U100,r320/t7.2/t7.2_100.cif,L320_D7.2_U100.pkl,156,3768,4,3,-936.76978,-0.1299799999999322,320.0,7.2,100.0
L320_D7.2_U120,r320/t7.2/t7.2_120.cif,L320_D7.2_U120.pkl,156,3734,4,3,-936.55584,0.0839600000000473,320.0,7.2,120.0
L320_D7.2_U140,r320/t7.2/t7.2_140.cif,L320_D7.2_U140.pkl,156,3620,4,3,-936.22115,0.4186500000000706,320.0,7.2,140.0
L320_D7.2_U160,r320/t7.2/t7.2_160.cif,L320_D7.2_U160.pkl,156,3592,4,3,-936.09799,0.541810000000055,320.0,7.2,160.0
L320_D7.2_U180,r320/t7.2/t7.2_180.cif,L320_D7.2_U180.pkl,156,3758,4,3,-936.62941,0.0103900000000294,320.0,7.2,180.0
L320_D7.2_U20,r320/t7.2/t7.2_20.cif,L320_D7.2_U20.pkl,156,3640,4,3,-936.20208,0.437720000000013,320.0,7.2,20.0
L320_D7.2_U200,r320/t7.2/t7.2_200.cif,L320_D7.2_U200.pkl,156,3836,4,3,-936.81886,-0.1790599999999358,320.0,7.2,200.0
L320_D7.2_U220,r320/t7.2/t7.2_220.cif,L320_D7.2_U220.pkl,156,3872,4,3,-936.58216,0.0576399999999921,320.0,7.2,220.0
L320_D7.2_U240,r320/t7.2/t7.2_240.cif,L320_D7.2_U240.pkl,156,3802,4,3,-936.45295,0.1868500000000494,320.0,7.2,240.0
L320_D7.2_U260,r320/t7.2/t7.2_260.cif,L320_D7.2_U260.pkl,156,3754,4,3,-936.44579,0.1940100000000484,320.0,7.2,260.0
L320_D7.2_U280,r320/t7.2/t7.2_280.cif,L320_D7.2_U280.pkl,156,3744,4,3,-936.33954,0.3002599999999802,320.0,7.2,280.0
L320_D7.2_U300,r320/t7.2/t7.2_300.cif,L320_D7.2_U300.pkl,156,3680,4,3,-936.25625,0.3835500000000138,320.0,7.2,300.0
L320_D7.2_U320,r320/t7.2/t7.2_320.cif,L320_D7.2_U320.pkl,156,3670,4,3,-936.37627,0.2635300000000597,320.0,7.2,320.0
L320_D7.2_U340,r320/t7.2/t7.2_340.cif,L320_D7.2_U340.pkl,156,3740,4,3,-936.36019,0.2796100000000479,320.0,7.2,340.0
L320_D7.2_U40,r320/t7.2/t7.2_40.cif,L320_D7.2_U40.pkl,156,3948,4,3,-937.08058,-0.4407800000000179,320.0,7.2,40.0
L320_D7.2_U60,r320/t7.2/t7.2_60.cif,L320_D7.2_U60.pkl,156,3968,4,3,-937.19702,-0.5572199999999157,320.0,7.2,60.0
L320_D7.2_U80,r320/t7.2/t7.2_80.cif,L320_D7.2_U80.pkl,156,3888,4,3,-937.11682,-0.4770199999999249,320.0,7.2,80.0
L320_D8.4_U0,r320/t8.4/t8.4_0.cif,L320_D8.4_U0.pkl,156,3648,4,3,-936.30408,0.3357200000000375,320.0,8.4,0.0
L320_D8.4_U100,r320/t8.4/t8.4_100.cif,L320_D8.4_U100.pkl,156,3778,4,3,-936.48568,0.1541200000000344,320.0,8.4,100.0
L320_D8.4_U120,r320/t8.4/t8.4_120.cif,L320_D8.4_U120.pkl,156,3692,4,3,-936.36998,0.2698199999999815,320.0,8.4,120.0
L320_D8.4_U140,r320/t8.4/t8.4_140.cif,L320_D8.4_U140.pkl,156,3648,4,3,-936.20223,0.4375700000000506,320.0,8.4,140.0
L320_D8.4_U160,r320/t8.4/t8.4_160.cif,L320_D8.4_U160.pkl,156,3630,4,3,-935.9522,0.6876000000000886,320.0,8.4,160.0
L320_D8.4_U180,r320/t8.4/t8.4_180.cif,L320_D8.4_U180.pkl,156,3686,4,3,-936.19492,0.4448800000000119,320.0,8.4,180.0
L320_D8.4_U20,r320/t8.4/t8.4_20.cif,L320_D8.4_U20.pkl,156,3610,4,3,-936.20255,0.4372500000000627,320.0,8.4,20.0
L320_D8.4_U200,r320/t8.4/t8.4_200.cif,L320_D8.4_U200.pkl,156,3810,4,3,-936.46959,0.1702099999999973,320.0,8.4,200.0
L320_D8.4_U220,r320/t8.4/t8.4_220.cif,L320_D8.4_U220.pkl,156,3868,4,3,-936.38292,0.2568800000000237,320.0,8.4,220.0
L320_D8.4_U240,r320/t8.4/t8.4_240.cif,L320_D8.4_U240.pkl,156,3848,4,3,-936.42161,0.2181900000000496,320.0,8.4,240.0
L320_D8.4_U260,r320/t8.4/t8.4_260.cif,L320_D8.4_U260.pkl,156,3878,4,3,-936.5159,0.1239000000000487,320.0,8.4,260.0
L320_D8.4_U280,r320/t8.4/t8.4_280.cif,L320_D8.4_U280.pkl,156,3772,4,3,-936.47938,0.1604200000000446,320.0,8.4,280.0
L320_D8.4_U300,r320/t8.4/t8.4_300.cif,L320_D8.4_U300.pkl,156,3766,4,3,-936.50823,0.1315700000000106,320.0,8.4,300.0
L320_D8.4_U320,r320/t8.4/t8.4_320.cif,L320_D8.4_U320.pkl,156,3692,4,3,-936.50757,0.1322300000000495,320.0,8.4,320.0
L320_D8.4_U340,r320/t8.4/t8.4_340.cif,L320_D8.4_U340.pkl,156,3764,4,3,-936.49835,0.1414500000000771,320.0,8.4,340.0
L320_D8.4_U40,r320/t8.4/t8.4_40.cif,L320_D8.4_U40.pkl,156,3630,4,3,-936.10089,0.5389099999999871,320.0,8.4,40.0
L320_D8.4_U60,r320/t8.4/t8.4_60.cif,L320_D8.4_U60.pkl,156,3946,4,3,-937.05191,-0.4121099999999842,320.0,8.4,60.0
L320_D8.4_U80,r320/t8.4/t8.4_80.cif,L320_D8.4_U80.pkl,156,3960,4,3,-937.0928,-0.4529999999999745,320.0,8.4,80.0
L320_D9.6_U0,r320/t9.6/t9.6_0.cif,L320_D9.6_U0.pkl,156,3650,4,3,-936.33589,0.3039100000000871,320.0,9.6,0.0
L320_D9.6_U100,r320/t9.6/t9.6_100.cif,L320_D9.6_U100.pkl,156,3756,4,3,-936.38121,0.2585900000000265,320.0,9.6,100.0
L320_D9.6_U120,r320/t9.6/t9.6_120.cif,L320_D9.6_U120.pkl,156,3696,4,3,-936.21441,0.425389999999993,320.0,9.6,120.0
L320_D9.6_U140,r320/t9.6/t9.6_140.cif,L320_D9.6_U140.pkl,156,3634,4,3,-936.05974,0.5800600000000031,320.0,9.6,140.0
L320_D9.6_U160,r320/t9.6/t9.6_160.cif,L320_D9.6_U160.pkl,156,3642,4,3,-935.97616,0.6636399999999867,320.0,9.6,160.0
L320_D9.6_U180,r320/t9.6/t9.6_180.cif,L320_D9.6_U180.pkl,156,3684,4,3,-936.17476,0.4650400000000445,320.0,9.6,180.0
L320_D9.6_U20,r320/t9.6/t9.6_20.cif,L320_D9.6_U20.pkl,156,3618,4,3,-936.12137,0.5184300000000803,320.0,9.6,20.0
L320_D9.6_U200,r320/t9.6/t9.6_200.cif,L320_D9.6_U200.pkl,156,3738,4,3,-936.25268,0.3871199999999817,320.0,9.6,200.0
L320_D9.6_U220,r320/t9.6/t9.6_220.cif,L320_D9.6_U220.pkl,156,3902,4,3,-936.4063,0.2335000000000491,320.0,9.6,220.0
L320_D9.6_U240,r320/t9.6/t9.6_240.cif,L320_D9.6_U240.pkl,156,3868,4,3,-936.36217,0.2776300000000447,320.0,9.6,240.0
L320_D9.6_U260,r320/t9.6/t9.6_260.cif,L320_D9.6_U260.pkl,156,3850,4,3,-936.43414,0.2056600000000799,320.0,9.6,260.0
L320_D9.6_U280,r320/t9.6/t9.6_280.cif,L320_D9.6_U280.pkl,156,3902,4,3,-936.63372,0.0060799999999971,320.0,9.6,280.0
L320_D9.6_U300,r320/t9.6/t9.6_300.cif,L320_D9.6_U300.pkl,156,3774,4,3,-936.59959,0.0402100000000018,320.0,9.6,300.0
L320_D9.6_U320,r320/t9.6/t9.6_320.cif,L320_D9.6_U320.pkl,156,3704,4,3,-936.5384,0.1014000000000123,320.0,9.6,320.0
L320_D9.6_U340,r320/t9.6/t9.6_340.cif,L320_D9.6_U340.pkl,156,3714,4,3,-936.46918,0.1706199999999853,320.0,9.6,340.0
L320_D9.6_U40,r320/t9.6/t9.6_40.cif,L320_D9.6_U40.pkl,156,3622,4,3,-936.01845,0.6213500000000067,320.0,9.6,40.0
L320_D9.6_U60,r320/t9.6/t9.6_60.cif,L320_D9.6_U60.pkl,156,3832,4,3,-936.48811,0.1516900000000305,320.0,9.6,60.0
L320_D9.6_U80,r320/t9.6/t9.6_80.cif,L320_D9.6_U80.pkl,156,3790,4,3,-936.40839,0.2314099999999825,320.0,9.6,80.0
L340_D0_U0,r340/t0/t0_0.cif,L340_D0_U0.pkl,156,3690,4,3,-936.46143,0.1783700000000863,340.0,0.0,0.0
L340_D0_U100,r340/t0/t0_100.cif,L340_D0_U100.pkl,156,3764,4,3,-936.25393,0.3858700000000681,340.0,0.0,100.0
L340_D0_U120,r340/t0/t0_120.cif,L340_D0_U120.pkl,156,3778,4,3,-936.25152,0.3882800000000088,340.0,0.0,120.0
L340_D0_U140,r340/t0/t0_140.cif,L340_D0_U140.pkl,156,3704,4,3,-936.13926,0.5005400000000009,340.0,0.0,140.0
L340_D0_U160,r340/t0/t0_160.cif,L340_D0_U160.pkl,156,3658,4,3,-935.97526,0.6645399999999881,340.0,0.0,160.0
L340_D0_U180,r340/t0/t0_180.cif,L340_D0_U180.pkl,156,3630,4,3,-935.92001,0.719789999999989,340.0,0.0,180.0
L340_D0_U20,r340/t0/t0_20.cif,L340_D0_U20.pkl,156,3612,4,3,-936.21836,0.4214400000000751,340.0,0.0,20.0
L340_D0_U200,r340/t0/t0_200.cif,L340_D0_U200.pkl,156,3616,4,3,-935.94636,0.6934400000000096,340.0,0.0,200.0
L340_D0_U220,r340/t0/t0_220.cif,L340_D0_U220.pkl,156,3700,4,3,-936.09381,0.5459900000000744,340.0,0.0,220.0
L340_D0_U240,r340/t0/t0_240.cif,L340_D0_U240.pkl,156,3720,4,3,-936.14086,0.4989400000000614,340.0,0.0,240.0
L340_D0_U260,r340/t0/t0_260.cif,L340_D0_U260.pkl,156,3764,4,3,-936.25799,0.3818100000000868,340.0,0.0,260.0
L340_D0_U280,r340/t0/t0_280.cif,L340_D0_U280.pkl,156,3772,4,3,-936.34303,0.2967700000000377,340.0,0.0,280.0
L340_D0_U300,r340/t0/t0_300.cif,L340_D0_U300.pkl,156,3782,4,3,-936.47698,0.1628200000000106,340.0,0.0,300.0
L340_D0_U320,r340/t0/t0_320.cif,L340_D0_U320.pkl,156,3754,4,3,-936.50723,0.1325699999999869,340.0,0.0,320.0
L340_D0_U340,r340/t0/t0_340.cif,L340_D0_U340.pkl,156,3736,4,3,-936.48717,0.1526300000000446,340.0,0.0,340.0
L340_D0_U40,r340/t0/t0_40.cif,L340_D0_U40.pkl,156,3606,4,3,-936.10286,0.5369400000000724,340.0,0.0,40.0
L340_D0_U60,r340/t0/t0_60.cif,L340_D0_U60.pkl,156,3602,4,3,-935.99259,0.6472100000000864,340.0,0.0,60.0
L340_D0_U80,r340/t0/t0_80.cif,L340_D0_U80.pkl,156,3700,4,3,-936.17906,0.460739999999987,340.0,0.0,80.0
L340_D1.2_U0,r340/t1.2/t1.2_0.cif,L340_D1.2_U0.pkl,156,3630,4,3,-936.32747,0.3123300000000881,340.0,1.2,0.0
L340_D1.2_U100,r340/t1.2/t1.2_100.cif,L340_D1.2_U100.pkl,156,3682,4,3,-936.21951,0.4202900000000227,340.0,1.2,100.0
L340_D1.2_U120,r340/t1.2/t1.2_120.cif,L340_D1.2_U120.pkl,156,3762,4,3,-936.28837,0.3514300000000503,340.0,1.2,120.0
L340_D1.2_U140,r340/t1.2/t1.2_140.cif,L340_D1.2_U140.pkl,156,3710,4,3,-936.26272,0.3770800000000918,340.0,1.2,140.0
L340_D1.2_U160,r340/t1.2/t1.2_160.cif,L340_D1.2_U160.pkl,156,3606,4,3,-936.07972,0.5600800000000845,340.0,1.2,160.0
L340_D1.2_U180,r340/t1.2/t1.2_180.cif,L340_D1.2_U180.pkl,156,3558,4,3,-936.13737,0.5024300000000039,340.0,1.2,180.0
L340_D1.2_U20,r340/t1.2/t1.2_20.cif,L340_D1.2_U20.pkl,156,3564,4,3,-936.17412,0.4656800000000203,340.0,1.2,20.0
L340_D1.2_U200,r340/t1.2/t1.2_200.cif,L340_D1.2_U200.pkl,156,3696,4,3,-936.53589,0.1039100000000416,340.0,1.2,200.0
L340_D1.2_U220,r340/t1.2/t1.2_220.cif,L340_D1.2_U220.pkl,156,3786,4,3,-936.7036,-0.0638000000000147,340.0,1.2,220.0
L340_D1.2_U240,r340/t1.2/t1.2_240.cif,L340_D1.2_U240.pkl,156,3882,4,3,-936.72977,-0.0899699999999938,340.0,1.2,240.0
L340_D1.2_U260,r340/t1.2/t1.2_260.cif,L340_D1.2_U260.pkl,156,3852,4,3,-936.55769,0.0821100000000569,340.0,1.2,260.0
L340_D1.2_U280,r340/t1.2/t1.2_280.cif,L340_D1.2_U280.pkl,156,3648,4,3,-936.18172,0.4580799999999954,340.0,1.2,280.0
L340_D1.2_U300,r340/t1.2/t1.2_300.cif,L340_D1.2_U300.pkl,156,3722,4,3,-936.43096,0.2088400000000092,340.0,1.2,300.0
L340_D1.2_U320,r340/t1.2/t1.2_320.cif,L340_D1.2_U320.pkl,156,3704,4,3,-936.47847,0.1613300000000208,340.0,1.2,320.0
L340_D1.2_U340,r340/t1.2/t1.2_340.cif,L340_D1.2_U340.pkl,156,3642,4,3,-936.41936,0.2204400000000532,340.0,1.2,340.0
L340_D1.2_U40,r340/t1.2/t1.2_40.cif,L340_D1.2_U40.pkl,156,3554,4,3,-936.12038,0.5194200000000819,340.0,1.2,40.0
L340_D1.2_U60,r340/t1.2/t1.2_60.cif,L340_D1.2_U60.pkl,156,3578,4,3,-935.9927,0.6471000000000231,340.0,1.2,60.0
L340_D1.2_U80,r340/t1.2/t1.2_80.cif,L340_D1.2_U80.pkl,156,3606,4,3,-936.14599,0.4938100000000531,340.0,1.2,80.0
L340_D2.4_U0,r340/t2.4/t2.4_0.cif,L340_D2.4_U0.pkl,156,3620,4,3,-936.2537,0.3861000000000558,340.0,2.4,0.0
L340_D2.4_U100,r340/t2.4/t2.4_100.cif,L340_D2.4_U100.pkl,156,3714,4,3,-936.20199,0.4378100000000131,340.0,2.4,100.0
L340_D2.4_U120,r340/t2.4/t2.4_120.cif,L340_D2.4_U120.pkl,156,3780,4,3,-936.26137,0.3784299999999803,340.0,2.4,120.0
L340_D2.4_U140,r340/t2.4/t2.4_140.cif,L340_D2.4_U140.pkl,156,3754,4,3,-936.29478,0.3450200000000905,340.0,2.4,140.0
L340_D2.4_U160,r340/t2.4/t2.4_160.cif,L340_D2.4_U160.pkl,156,3644,4,3,-936.17967,0.4601300000000492,340.0,2.4,160.0
L340_D2.4_U180,r340/t2.4/t2.4_180.cif,L340_D2.4_U180.pkl,156,3586,4,3,-936.27581,0.363990000000058,340.0,2.4,180.0
L340_D2.4_U20,r340/t2.4/t2.4_20.cif,L340_D2.4_U20.pkl,156,3566,4,3,-936.10647,0.5333300000000918,340.0,2.4,20.0
L340_D2.4_U200,r340/t2.4/t2.4_200.cif,L340_D2.4_U200.pkl,156,3696,4,3,-936.7085,-0.0686999999999216,340.0,2.4,200.0
L340_D2.4_U220,r340/t2.4/t2.4_220.cif,L340_D2.4_U220.pkl,156,3778,4,3,-936.81712,-0.1773200000000088,340.0,2.4,220.0
L340_D2.4_U240,r340/t2.4/t2.4_240.cif,L340_D2.4_U240.pkl,156,3662,4,3,-936.24286,0.396940000000086,340.0,2.4,240.0
L340_D2.4_U260,r340/t2.4/t2.4_260.cif,L340_D2.4_U260.pkl,156,3886,4,3,-936.73496,-0.0951599999999643,340.0,2.4,260.0
L340_D2.4_U280,r340/t2.4/t2.4_280.cif,L340_D2.4_U280.pkl,156,3676,4,3,-936.16778,0.4720200000000432,340.0,2.4,280.0
L340_D2.4_U300,r340/t2.4/t2.4_300.cif,L340_D2.4_U300.pkl,156,3728,4,3,-936.20362,0.4361800000000357,340.0,2.4,300.0
L340_D2.4_U320,r340/t2.4/t2.4_320.cif,L340_D2.4_U320.pkl,156,3652,4,3,-936.1633,0.4764999999999872,340.0,2.4,320.0
L340_D2.4_U340,r340/t2.4/t2.4_340.cif,L340_D2.4_U340.pkl,156,3624,4,3,-936.19992,0.4398800000000165,340.0,2.4,340.0
L340_D2.4_U40,r340/t2.4/t2.4_40.cif,L340_D2.4_U40.pkl,156,3610,4,3,-936.22223,0.4175700000000688,340.0,2.4,40.0
L340_D2.4_U60,r340/t2.4/t2.4_60.cif,L340_D2.4_U60.pkl,156,3634,4,3,-936.14095,0.4988500000000613,340.0,2.4,60.0
L340_D2.4_U80,r340/t2.4/t2.4_80.cif,L340_D2.4_U80.pkl,156,3690,4,3,-936.28449,0.3553100000000313,340.0,2.4,80.0
L340_D3.6_U0,r340/t3.6/t3.6_0.cif,L340_D3.6_U0.pkl,156,3666,4,3,-936.11937,0.520430000000033,340.0,3.6,0.0
L340_D3.6_U100,r340/t3.6/t3.6_100.cif,L340_D3.6_U100.pkl,156,3732,4,3,-936.3238,0.3160000000000309,340.0,3.6,100.0
L340_D3.6_U120,r340/t3.6/t3.6_120.cif,L340_D3.6_U120.pkl,156,3728,4,3,-936.18652,0.4532800000000634,340.0,3.6,120.0
L340_D3.6_U140,r340/t3.6/t3.6_140.cif,L340_D3.6_U140.pkl,156,3612,4,3,-936.09442,0.5453800000000228,340.0,3.6,140.0
L340_D3.6_U160,r340/t3.6/t3.6_160.cif,L340_D3.6_U160.pkl,156,3698,4,3,-936.39902,0.2407800000000861,340.0,3.6,160.0
L340_D3.6_U180,r340/t3.6/t3.6_180.cif,L340_D3.6_U180.pkl,156,3592,4,3,-936.35949,0.2803099999999858,340.0,3.6,180.0
L340_D3.6_U20,r340/t3.6/t3.6_20.cif,L340_D3.6_U20.pkl,156,3596,4,3,-936.04042,0.5993799999999965,340.0,3.6,20.0
L340_D3.6_U200,r340/t3.6/t3.6_200.cif,L340_D3.6_U200.pkl,156,3736,4,3,-936.70242,-0.0626199999999244,340.0,3.6,200.0
L340_D3.6_U220,r340/t3.6/t3.6_220.cif,L340_D3.6_U220.pkl,156,3828,4,3,-936.85087,-0.2110699999999497,340.0,3.6,220.0
